-0.000270621309297 0.000000001707309 0.000000001099001 0.000012734208990 0.000000000318233 0.000000000302441 0.000013914881482 0.000025559130260 0.000000000276779 0.000000005417983 0.000000002980512 0.000000001200896 0.000000001860589 0.000000001050072 0.000021729206041 0.000026050102325 0.000086279677198 0.000000000170239 0.000000000331804 0.000084337387141 
0.000000001040824 -0.000251065193045 0.000000002279516 0.000000000642712 0.000024568762725 0.000027465162968 0.000000003490063 0.000047886794802 0.000025134084244 0.000005191392066 0.000015881417133 0.000033682117739 0.000004978401316 0.000000000640166 0.000013246918827 0.000026414272566 0.000008483286355 0.000018121120922 0.000000002120359 0.000000001247743 
0.000000001798600 0.000000006119478 -0.000313276947974 0.000082746975392 0.000000002156056 0.000000001134602 0.000000004320877 0.000000006849565 0.000021728202220 0.000026048539170 0.000000000566215 0.000052201589417 0.000000000665884 0.000000000678703 0.000000000472287 0.000082747541572 0.000021729336822 0.000000000000055 0.000026047844890 0.000000002156168 
0.000021729260121 0.000000001798973 0.000086275691348 -0.000316805663931 0.000000002156056 0.000000001134602 0.000052201405154 0.000082751004172 0.000021728202220 0.000000002248060 0.000000000566215 0.000000004505140 0.000000000000057 0.000000000678703 0.000000000472287 0.000000007707469 0.000000001875301 0.000000000000055 0.000026047844890 0.000026049113106 
0.000000000555545 0.000070354568432 0.000000002299839 0.000000002205774 -0.000282194776812 0.000000000000317 0.000000000000115 0.000025559811424 0.000000006071375 0.000000000694372 0.000000003193341 0.000000000000120 0.000000000000018 0.000026048746714 0.000000001529132 0.000048378498290 0.000000000579236 0.000025556678406 0.000086278678373 0.000000000665989 
0.000000000555577 0.000082759983646 0.000000001273533 0.000000001221445 0.000000000000334 -0.000230547213063 0.000025560154797 0.000000002115789 0.000047776046286 0.000000000354480 0.000026053442933 0.000026650158699 0.000000000339950 0.000000000000105 0.000021731038765 0.000000001833341 0.000000000579269 0.000000003417692 0.000000004030398 0.000000000666027 
0.000021729826133 0.000000008940155 0.000000004122988 0.000047773380296 0.000000000000103 0.000021728864477 -0.000286336152468 0.000082753159701 0.000000001038359 0.000000001147608 0.000000001244918 0.000086278320960 0.000000001100568 0.000000000000032 0.000000000472300 0.000000000566536 0.000000001875350 0.000000001055554 0.000000001244788 0.000026049791643 
0.000021729410980 0.000066780959998 0.000000003558183 0.000041228941927 0.000012447597550 0.000000000979199 0.000045051549018 -0.000261192363525 0.000000000896115 0.000000001673453 0.000000000920591 0.000000003888085 0.000000000574680 0.000000000324336 0.000000000472291 0.000041229508111 0.000000001875314 0.000006658865474 0.000000001074265 0.000026049293955 
0.000000000555530 0.000082750798653 0.000026647793148 0.000025557885998 0.000000006980511 0.000052201275436 0.000000001334580 0.000000002115611 -0.000319289842954 0.000000000694354 0.000026049048489 0.000000001391493 0.000000000000018 0.000000002197389 0.000021729206125 0.000000004038796 0.000000000579220 0.000000000000178 0.000084333281453 0.000000000665971 
0.000000005823202 0.000009152569857 0.000017106885746 0.000000001415987 0.000000000427506 0.000000000207402 0.000000000789844 0.000000002115611 0.000000000371818 -0.000299137808544 0.000031057047947 0.000009542298791 0.000046031459743 0.000016721874776 0.000000001529092 0.000016409039232 0.000070351550334 0.000000000000031 0.000000000445737 0.000082751955887 
